time,Tank Pressure Transducer,Tank Temperature,Capacitive Fill
2025-01-15 23:46:03.336,-28.159339904785156,112.75,-1.0
2025-01-15 23:46:03.541,82.3488998413086,112.75,-1.0
2025-01-15 23:46:03.747,82.3488998413086,112.75,-1.0
2025-01-15 23:46:03.952,82.4175796508789,112.75,-1.0
2025-01-15 23:46:04.158,82.21154022216797,112.75,-1.0
2025-01-15 23:46:04.364,82.3488998413086,112.75,-1.0
2025-01-15 23:46:04.565,82.3488998413086,112.75,-1.0
2025-01-15 23:46:04.766,82.3488998413086,112.75,-1.0
2025-01-15 23:46:04.969,82.3488998413086,112.75,-1.0
2025-01-15 23:46:05.173,82.28022003173828,112.75,-1.0
2025-01-15 23:46:05.374,82.28022003173828,112.75,-1.0
2025-01-15 23:46:05.580,82.4175796508789,112.75,-1.0
2025-01-15 23:46:05.786,82.28022003173828,112.75,-1.0
2025-01-15 23:46:05.991,-31.25,112.75,-1.0
2025-01-15 23:46:06.193,-31.25,112.75,-1.0
2025-01-15 23:46:06.399,-31.25,112.75,-1.0
2025-01-15 23:46:06.605,-31.25,112.75,-1.0
2025-01-15 23:46:06.809,-31.25,112.75,-1.0
2025-01-15 23:46:07.014,-31.25,112.75,-1.0
2025-01-15 23:46:07.220,-31.25,112.75,-1.0
2025-01-15 23:46:07.426,-31.25,112.75,-1.0
2025-01-15 23:46:07.631,-31.25,112.75,-1.0
2025-01-15 23:46:07.832,-31.25,112.75,-1.0
2025-01-15 23:46:08.038,-31.25,112.75,-1.0
2025-01-15 23:46:08.242,-31.25,112.75,-1.0
2025-01-15 23:46:08.444,-31.25,112.75,-1.0
2025-01-15 23:46:08.650,-31.25,112.75,-1.0
2025-01-15 23:46:08.851,-31.25,112.75,-1.0
2025-01-15 23:46:09.056,-31.25,112.75,-1.0
2025-01-15 23:46:09.258,-31.25,112.75,-1.0
2025-01-15 23:46:09.461,-31.25,112.75,-1.0
2025-01-15 23:46:09.666,-31.25,112.75,-1.0
2025-01-15 23:46:09.867,-31.25,112.75,-1.0
2025-01-15 23:46:10.068,-31.25,112.75,-1.0
2025-01-15 23:46:10.273,-31.25,112.75,-1.0
2025-01-15 23:46:10.479,-31.25,112.75,-1.0
2025-01-15 23:46:10.680,-31.25,112.75,-1.0
2025-01-15 23:46:10.881,-31.25,112.75,-1.0
2025-01-15 23:46:11.082,-31.25,112.75,-1.0
2025-01-15 23:46:11.288,-31.25,112.75,-1.0
2025-01-15 23:46:11.493,-31.25,112.75,-1.0
2025-01-15 23:46:11.699,-31.25,112.75,-1.0
2025-01-15 23:46:11.903,-31.25,112.75,-1.0
2025-01-15 23:46:12.109,-31.25,112.75,-1.0
2025-01-15 23:46:12.315,-31.25,112.75,-1.0
2025-01-15 23:46:12.516,-31.25,112.75,-1.0
2025-01-15 23:46:12.719,-31.25,112.75,-1.0
2025-01-15 23:46:12.923,-31.25,112.75,-1.0
2025-01-15 23:46:13.129,-31.25,112.75,-1.0
2025-01-15 23:46:13.332,-31.25,112.75,-1.0
2025-01-15 23:46:13.534,-31.25,112.75,-1.0
2025-01-15 23:46:13.737,-31.25,112.75,-1.0
2025-01-15 23:46:13.942,-31.25,112.75,-1.0
2025-01-15 23:46:14.146,-31.25,112.75,-1.0
2025-01-15 23:46:14.352,-31.25,112.75,-1.0
2025-01-15 23:46:14.558,-31.25,112.75,-1.0
2025-01-15 23:46:14.764,-31.25,112.75,-1.0
2025-01-15 23:46:14.966,-31.25,112.75,-1.0
2025-01-15 23:46:15.173,-31.25,112.75,-1.0
2025-01-15 23:46:15.374,-31.25,112.75,-1.0
2025-01-15 23:46:15.580,-31.25,112.75,-1.0
2025-01-15 23:46:15.785,-31.25,112.75,-1.0
2025-01-15 23:46:15.991,-31.25,112.75,-1.0
2025-01-15 23:46:16.192,-31.25,112.75,-1.0
2025-01-15 23:46:16.394,-31.25,112.75,-1.0
2025-01-15 23:46:16.596,-31.25,112.75,-1.0
2025-01-15 23:46:16.802,-31.25,112.75,-1.0
2025-01-15 23:46:17.004,-31.25,112.75,-1.0
2025-01-15 23:46:17.208,-31.25,112.75,-1.0
2025-01-15 23:46:17.410,-31.25,112.75,-1.0
2025-01-15 23:46:17.614,-31.25,112.75,-1.0
2025-01-15 23:46:17.818,-31.25,112.75,-1.0
2025-01-15 23:46:18.023,-31.25,112.75,-1.0
2025-01-15 23:46:18.228,-31.25,112.75,-1.0
2025-01-15 23:46:18.433,-31.25,112.75,-1.0
