Temperature,Time
8.668365478515625,2024-08-16 13:49:38.076
8.490325927734375,2024-08-16 13:49:38.138
8.581817626953125,2024-08-16 13:49:38.194
8.443328857421875,2024-08-16 13:49:38.276
8.502685546875,2024-08-16 13:49:38.326
8.502685546875,2024-08-16 13:49:38.376
8.562042236328125,2024-08-16 13:49:38.408
8.5224609375,2024-08-16 13:49:38.478
8.463104248046875,2024-08-16 13:49:38.527
8.5224609375,2024-08-16 13:49:38.581
8.5694580078125,2024-08-16 13:49:38.627
8.542236328125,2024-08-16 13:49:38.675
8.5224609375,2024-08-16 13:49:38.742
8.48291015625,2024-08-16 13:49:38.821
8.351837158203125,2024-08-16 13:49:38.874
8.463104248046875,2024-08-16 13:49:38.935
8.621368408203125,2024-08-16 13:49:38.980
8.621368408203125,2024-08-16 13:49:39.047
8.41119384765625,2024-08-16 13:49:39.093
8.463104248046875,2024-08-16 13:49:39.139
8.38397216796875,2024-08-16 13:49:39.197
8.502685546875,2024-08-16 13:49:39.232
8.463104248046875,2024-08-16 13:49:39.298
8.423553466796875,2024-08-16 13:49:39.371
8.594207763671875,2024-08-16 13:49:39.419
8.502685546875,2024-08-16 13:49:39.468
8.5694580078125,2024-08-16 13:49:39.520
8.48291015625,2024-08-16 13:49:39.569
8.5299072265625,2024-08-16 13:49:39.627
8.502685546875,2024-08-16 13:49:39.673
8.43096923828125,2024-08-16 13:49:39.743
8.423553466796875,2024-08-16 13:49:39.787
8.542236328125,2024-08-16 13:49:39.847
8.66094970703125,2024-08-16 13:49:39.932
8.490325927734375,2024-08-16 13:49:40.000
8.502685546875,2024-08-16 13:49:40.054
8.502685546875,2024-08-16 13:49:40.104
8.40374755859375,2024-08-16 13:49:40.156
8.542236328125,2024-08-16 13:49:40.232
8.589263916015625,2024-08-16 13:49:40.295
8.443328857421875,2024-08-16 13:49:40.350
8.601593017578125,2024-08-16 13:49:40.404
8.423553466796875,2024-08-16 13:49:40.486
8.502685546875,2024-08-16 13:49:40.552
8.490325927734375,2024-08-16 13:49:40.600
8.470550537109375,2024-08-16 13:49:40.669
8.621368408203125,2024-08-16 13:49:40.717
8.48291015625,2024-08-16 13:49:40.772
8.542236328125,2024-08-16 13:49:40.821
8.581817626953125,2024-08-16 13:49:40.876
8.443328857421875,2024-08-16 13:49:40.925
8.502685546875,2024-08-16 13:49:40.976
8.423553466796875,2024-08-16 13:49:41.074
8.490325927734375,2024-08-16 13:49:41.106
8.490325927734375,2024-08-16 13:49:41.163
8.562042236328125,2024-08-16 13:49:41.212
8.5694580078125,2024-08-16 13:49:41.268
8.581817626953125,2024-08-16 13:49:41.331
8.443328857421875,2024-08-16 13:49:41.376
8.562042236328125,2024-08-16 13:49:41.422
8.463104248046875,2024-08-16 13:49:41.474
8.48291015625,2024-08-16 13:49:41.520
8.5224609375,2024-08-16 13:49:41.606
8.48291015625,2024-08-16 13:49:41.673
8.542236328125,2024-08-16 13:49:41.739
8.490325927734375,2024-08-16 13:49:41.793
8.621368408203125,2024-08-16 13:49:41.839
8.601593017578125,2024-08-16 13:49:41.887
8.562042236328125,2024-08-16 13:49:41.945
8.5224609375,2024-08-16 13:49:42.010
8.562042236328125,2024-08-16 13:49:42.049
8.562042236328125,2024-08-16 13:49:42.124
8.66094970703125,2024-08-16 13:49:42.225
8.502685546875,2024-08-16 13:49:42.273
8.502685546875,2024-08-16 13:49:42.318
8.581817626953125,2024-08-16 13:49:42.385
8.621368408203125,2024-08-16 13:49:42.432
8.5224609375,2024-08-16 13:49:42.485
8.581817626953125,2024-08-16 13:49:42.548
8.5694580078125,2024-08-16 13:49:42.606
8.66094970703125,2024-08-16 13:49:42.674
8.64117431640625,2024-08-16 13:49:42.761
8.601593017578125,2024-08-16 13:49:42.825
8.542236328125,2024-08-16 13:49:42.881
8.542236328125,2024-08-16 13:49:42.939
8.581817626953125,2024-08-16 13:49:42.991
8.64117431640625,2024-08-16 13:49:43.104
8.51507568359375,2024-08-16 13:49:43.151
8.48291015625,2024-08-16 13:49:43.216
8.601593017578125,2024-08-16 13:49:43.283
8.562042236328125,2024-08-16 13:49:43.354
8.601593017578125,2024-08-16 13:49:43.411
8.621368408203125,2024-08-16 13:49:43.495
8.55462646484375,2024-08-16 13:49:43.587
8.66094970703125,2024-08-16 13:49:43.647
8.613983154296875,2024-08-16 13:49:43.702
8.68072509765625,2024-08-16 13:49:43.894
8.495269775390625,2024-08-16 13:49:44.022
8.601593017578125,2024-08-16 13:49:44.175
8.613983154296875,2024-08-16 13:49:44.273
8.613983154296875,2024-08-16 13:49:44.372
8.566986083984375,2024-08-16 13:49:44.533
8.67333984375,2024-08-16 13:49:44.645
8.633758544921875,2024-08-16 13:49:44.782
8.606536865234375,2024-08-16 13:49:44.882
8.6461181640625,2024-08-16 13:49:45.031
8.6461181640625,2024-08-16 13:49:45.137
8.519989013671875,2024-08-16 13:49:45.190
8.579315185546875,2024-08-16 13:49:45.322
8.618896484375,2024-08-16 13:49:45.417
8.59912109375,2024-08-16 13:49:45.470
8.46063232421875,2024-08-16 13:49:45.550
8.5125732421875,2024-08-16 13:49:45.616
8.63128662109375,2024-08-16 13:49:45.667
8.63128662109375,2024-08-16 13:49:45.723
8.67083740234375,2024-08-16 13:49:45.787
8.63128662109375,2024-08-16 13:49:45.878
8.683197021484375,2024-08-16 13:49:46.011
8.62384033203125,2024-08-16 13:49:46.172
8.683197021484375,2024-08-16 13:49:46.214
8.702972412109375,2024-08-16 13:49:46.292
8.66339111328125,2024-08-16 13:49:46.344
8.524932861328125,2024-08-16 13:49:46.403
8.505126953125,2024-08-16 13:49:46.452
8.60406494140625,2024-08-16 13:49:46.512
8.584259033203125,2024-08-16 13:49:46.583
8.584259033203125,2024-08-16 13:49:46.635
8.557098388671875,2024-08-16 13:49:46.712
8.64361572265625,2024-08-16 13:49:46.780
8.702972412109375,2024-08-16 13:49:46.834
8.63623046875,2024-08-16 13:49:46.893
8.695556640625,2024-08-16 13:49:46.945
8.63623046875,2024-08-16 13:49:47.005
8.656005859375,2024-08-16 13:49:47.065
8.63623046875,2024-08-16 13:49:47.122
8.53729248046875,2024-08-16 13:49:47.193
8.656005859375,2024-08-16 13:49:47.264
8.53729248046875,2024-08-16 13:49:47.328
8.64361572265625,2024-08-16 13:49:47.377
8.702972412109375,2024-08-16 13:49:47.437
8.616424560546875,2024-08-16 13:49:47.483
8.64361572265625,2024-08-16 13:49:47.538
8.63623046875,2024-08-16 13:49:47.592
8.576873779296875,2024-08-16 13:49:47.648
8.683197021484375,2024-08-16 13:49:47.699
8.64361572265625,2024-08-16 13:49:47.765
8.557098388671875,2024-08-16 13:49:47.847
8.735137939453125,2024-08-16 13:49:47.945
8.695556640625,2024-08-16 13:49:48.002
8.616424560546875,2024-08-16 13:49:48.050
8.71533203125,2024-08-16 13:49:48.104
8.63623046875,2024-08-16 13:49:48.168
8.754913330078125,2024-08-16 13:49:48.222
8.64361572265625,2024-08-16 13:49:48.285
8.63623046875,2024-08-16 13:49:48.333
8.695556640625,2024-08-16 13:49:48.404
8.71533203125,2024-08-16 13:49:48.466
8.67578125,2024-08-16 13:49:48.531
8.735137939453125,2024-08-16 13:49:48.580
8.71533203125,2024-08-16 13:49:48.616
8.656005859375,2024-08-16 13:49:48.674
8.735137939453125,2024-08-16 13:49:48.733
8.695556640625,2024-08-16 13:49:48.804
8.794464111328125,2024-08-16 13:49:48.860
8.616424560546875,2024-08-16 13:49:48.939
8.67578125,2024-08-16 13:49:48.973
8.63623046875,2024-08-16 13:49:49.026
8.794464111328125,2024-08-16 13:49:49.095
8.754913330078125,2024-08-16 13:49:49.154
8.727691650390625,2024-08-16 13:49:49.201
8.67578125,2024-08-16 13:49:49.254
8.754913330078125,2024-08-16 13:49:49.304
8.695556640625,2024-08-16 13:49:49.379
8.71533203125,2024-08-16 13:49:49.468
8.695556640625,2024-08-16 13:49:49.517
8.67578125,2024-08-16 13:49:49.572
8.81427001953125,2024-08-16 13:49:49.620
8.735137939453125,2024-08-16 13:49:49.694
8.76727294921875,2024-08-16 13:49:49.743
8.735137939453125,2024-08-16 13:49:49.796
8.71533203125,2024-08-16 13:49:49.861
8.83404541015625,2024-08-16 13:49:49.915
8.80682373046875,2024-08-16 13:49:49.969
8.695556640625,2024-08-16 13:49:50.066
8.84637451171875,2024-08-16 13:49:50.124
8.80682373046875,2024-08-16 13:49:50.181
8.78704833984375,2024-08-16 13:49:50.254
8.81427001953125,2024-08-16 13:49:50.324
8.754913330078125,2024-08-16 13:49:50.380
8.78704833984375,2024-08-16 13:49:50.436
8.774688720703125,2024-08-16 13:49:50.492
8.81427001953125,2024-08-16 13:49:50.562
8.83404541015625,2024-08-16 13:49:50.625
8.932952880859375,2024-08-16 13:49:50.698
8.89337158203125,2024-08-16 13:49:50.766
8.80682373046875,2024-08-16 13:49:50.809
8.76727294921875,2024-08-16 13:49:50.860
8.76727294921875,2024-08-16 13:49:50.924
8.82659912109375,2024-08-16 13:49:50.977
8.80682373046875,2024-08-16 13:49:51.025
8.82659912109375,2024-08-16 13:49:51.086
8.80682373046875,2024-08-16 13:49:51.168
8.87359619140625,2024-08-16 13:49:51.241
8.80682373046875,2024-08-16 13:49:51.295
8.885955810546875,2024-08-16 13:49:51.347
8.866180419921875,2024-08-16 13:49:51.403
8.82659912109375,2024-08-16 13:49:51.466
8.82659912109375,2024-08-16 13:49:51.520
8.80682373046875,2024-08-16 13:49:51.572
8.945281982421875,2024-08-16 13:49:51.637
8.81427001953125,2024-08-16 13:49:51.723
8.78704833984375,2024-08-16 13:49:51.782
8.885955810546875,2024-08-16 13:49:51.836
8.925506591796875,2024-08-16 13:49:51.892
8.91314697265625,2024-08-16 13:49:51.956
8.78704833984375,2024-08-16 13:49:52.010
8.794464111328125,2024-08-16 13:49:52.071
8.89337158203125,2024-08-16 13:49:52.122
8.707916259765625,2024-08-16 13:49:52.170
8.885955810546875,2024-08-16 13:49:52.257
8.98486328125,2024-08-16 13:49:52.325
8.885955810546875,2024-08-16 13:49:52.379
8.84637451171875,2024-08-16 13:49:52.438
8.925506591796875,2024-08-16 13:49:52.492
8.87359619140625,2024-08-16 13:49:52.549
8.905731201171875,2024-08-16 13:49:52.622
8.932952880859375,2024-08-16 13:49:52.659
8.866180419921875,2024-08-16 13:49:52.712
8.945281982421875,2024-08-16 13:49:52.762
8.885955810546875,2024-08-16 13:49:52.849
8.905731201171875,2024-08-16 13:49:52.916
8.89337158203125,2024-08-16 13:49:52.985
8.972503662109375,2024-08-16 13:49:53.040
8.80682373046875,2024-08-16 13:49:53.094
8.885955810546875,2024-08-16 13:49:53.148
8.98486328125,2024-08-16 13:49:53.207
8.82659912109375,2024-08-16 13:49:53.285
8.925506591796875,2024-08-16 13:49:53.331
8.925506591796875,2024-08-16 13:49:53.391
9.0244140625,2024-08-16 13:49:53.452
8.952728271484375,2024-08-16 13:49:53.503
8.945281982421875,2024-08-16 13:49:53.559
8.945281982421875,2024-08-16 13:49:53.618
8.965057373046875,2024-08-16 13:49:53.676
8.98486328125,2024-08-16 13:49:53.752
8.992279052734375,2024-08-16 13:49:53.820
8.885955810546875,2024-08-16 13:49:53.874
8.965057373046875,2024-08-16 13:49:53.957
9.0244140625,2024-08-16 13:49:54.007
9.004638671875,2024-08-16 13:49:54.077
8.82659912109375,2024-08-16 13:49:54.145
9.0244140625,2024-08-16 13:49:54.189
9.004638671875,2024-08-16 13:49:54.240
9.0911865234375,2024-08-16 13:49:54.293
8.965057373046875,2024-08-16 13:49:54.363
8.945281982421875,2024-08-16 13:49:54.429
8.98486328125,2024-08-16 13:49:54.486
9.115875244140625,2024-08-16 13:49:54.537
9.06396484375,2024-08-16 13:49:54.610
9.083740234375,2024-08-16 13:49:54.659
9.175201416015625,2024-08-16 13:49:54.709
9.004638671875,2024-08-16 13:49:54.775
9.0367431640625,2024-08-16 13:49:54.824
9.0244140625,2024-08-16 13:49:54.883
8.965057373046875,2024-08-16 13:49:54.930
9.06396484375,2024-08-16 13:49:54.995
9.182647705078125,2024-08-16 13:49:55.070
8.98486328125,2024-08-16 13:49:55.135
9.06396484375,2024-08-16 13:49:55.207
9.083740234375,2024-08-16 13:49:55.257
9.123291015625,2024-08-16 13:49:55.316
9.083740234375,2024-08-16 13:49:55.392
9.044189453125,2024-08-16 13:49:55.434
8.98486328125,2024-08-16 13:49:55.505
9.06396484375,2024-08-16 13:49:55.604
9.123291015625,2024-08-16 13:49:55.658
9.115875244140625,2024-08-16 13:49:55.714
9.083740234375,2024-08-16 13:49:55.784
9.123291015625,2024-08-16 13:49:55.997
9.182647705078125,2024-08-16 13:49:56.125
8.965057373046875,2024-08-16 13:49:56.172
9.261749267578125,2024-08-16 13:49:56.222
9.155426025390625,2024-08-16 13:49:56.282
9.182647705078125,2024-08-16 13:49:56.331
9.06396484375,2024-08-16 13:49:56.389
9.162872314453125,2024-08-16 13:49:56.457
9.25433349609375,2024-08-16 13:49:56.521
9.202423095703125,2024-08-16 13:49:56.598
9.241973876953125,2024-08-16 13:49:56.748
9.135650634765625,2024-08-16 13:49:56.827
9.076324462890625,2024-08-16 13:49:56.894
9.29388427734375,2024-08-16 13:49:56.956
9.162872314453125,2024-08-16 13:49:56.995
9.214752197265625,2024-08-16 13:49:57.064
9.27410888671875,2024-08-16 13:49:57.154
9.234527587890625,2024-08-16 13:49:57.207
9.35321044921875,2024-08-16 13:49:57.310
9.25433349609375,2024-08-16 13:49:57.364
9.41253662109375,2024-08-16 13:49:57.433
9.194976806640625,2024-08-16 13:49:57.485
9.25433349609375,2024-08-16 13:49:57.543
9.214752197265625,2024-08-16 13:49:57.597
9.33343505859375,2024-08-16 13:49:57.675
9.29388427734375,2024-08-16 13:49:57.735
9.27410888671875,2024-08-16 13:49:57.845
9.301300048828125,2024-08-16 13:49:57.997
9.31365966796875,2024-08-16 13:49:58.132
9.25433349609375,2024-08-16 13:49:58.242
9.222198486328125,2024-08-16 13:49:58.329
9.214752197265625,2024-08-16 13:49:58.400
9.41253662109375,2024-08-16 13:49:58.524
9.321075439453125,2024-08-16 13:49:58.678
9.33343505859375,2024-08-16 13:49:58.777
9.33343505859375,2024-08-16 13:49:58.876
9.31365966796875,2024-08-16 13:49:58.965
9.33343505859375,2024-08-16 13:49:59.021
9.35321044921875,2024-08-16 13:49:59.173
9.41253662109375,2024-08-16 13:49:59.266
9.39276123046875,2024-08-16 13:49:59.335
9.41253662109375,2024-08-16 13:49:59.404
9.35321044921875,2024-08-16 13:49:59.510
9.4249267578125,2024-08-16 13:49:59.615
9.39276123046875,2024-08-16 13:49:59.744
9.41253662109375,2024-08-16 13:49:59.892
9.43231201171875,2024-08-16 13:49:59.993
9.345794677734375,2024-08-16 13:50:00.098
9.43231201171875,2024-08-16 13:50:00.191
9.4644775390625,2024-08-16 13:50:00.370
9.53118896484375,2024-08-16 13:50:00.529
9.6029052734375,2024-08-16 13:50:00.610
9.45208740234375,2024-08-16 13:50:00.690
9.5040283203125,2024-08-16 13:50:00.786
9.51141357421875,2024-08-16 13:50:00.917
9.61029052734375,2024-08-16 13:50:01.045
9.5040283203125,2024-08-16 13:50:01.185
9.5040283203125,2024-08-16 13:50:01.341
9.51141357421875,2024-08-16 13:50:01.435
9.66961669921875,2024-08-16 13:50:01.573
9.59051513671875,2024-08-16 13:50:01.745
9.5040283203125,2024-08-16 13:50:01.797
9.57073974609375,2024-08-16 13:50:01.866
9.4644775390625,2024-08-16 13:50:01.919
9.6226806640625,2024-08-16 13:50:02.030
9.63006591796875,2024-08-16 13:50:02.236
9.68939208984375,2024-08-16 13:50:02.304
9.61029052734375,2024-08-16 13:50:02.393
9.70916748046875,2024-08-16 13:50:02.473
9.5238037109375,2024-08-16 13:50:02.583
9.63006591796875,2024-08-16 13:50:02.695
9.6029052734375,2024-08-16 13:50:02.868
9.61029052734375,2024-08-16 13:50:02.941
9.57073974609375,2024-08-16 13:50:03.092
9.721527099609375,2024-08-16 13:50:03.244
9.6029052734375,2024-08-16 13:50:03.342
9.5435791015625,2024-08-16 13:50:03.571
9.662200927734375,2024-08-16 13:50:03.636
9.70916748046875,2024-08-16 13:50:03.704
9.72894287109375,2024-08-16 13:50:03.771
9.741302490234375,2024-08-16 13:50:03.831
9.68939208984375,2024-08-16 13:50:03.903
9.72894287109375,2024-08-16 13:50:03.935
9.76849365234375,2024-08-16 13:50:04.027
9.642425537109375,2024-08-16 13:50:04.100
9.701751708984375,2024-08-16 13:50:04.154
9.820404052734375,2024-08-16 13:50:04.203
9.761077880859375,2024-08-16 13:50:04.263
9.780853271484375,2024-08-16 13:50:04.310
9.761077880859375,2024-08-16 13:50:04.354
9.761077880859375,2024-08-16 13:50:04.411
9.800628662109375,2024-08-16 13:50:04.463
9.721527099609375,2024-08-16 13:50:04.549
9.701751708984375,2024-08-16 13:50:04.623
9.761077880859375,2024-08-16 13:50:04.675
9.859954833984375,2024-08-16 13:50:04.724
9.780853271484375,2024-08-16 13:50:04.774
9.840179443359375,2024-08-16 13:50:04.830
9.879730224609375,2024-08-16 13:50:04.884
9.820404052734375,2024-08-16 13:50:04.949
9.820404052734375,2024-08-16 13:50:04.985
9.899505615234375,2024-08-16 13:50:05.034
9.840179443359375,2024-08-16 13:50:05.119
9.832733154296875,2024-08-16 13:50:05.165
9.780853271484375,2024-08-16 13:50:05.229
9.820404052734375,2024-08-16 13:50:05.279
9.899505615234375,2024-08-16 13:50:05.329
9.899505615234375,2024-08-16 13:50:05.380
9.701751708984375,2024-08-16 13:50:05.430
9.840179443359375,2024-08-16 13:50:05.478
9.820404052734375,2024-08-16 13:50:05.550
9.840179443359375,2024-08-16 13:50:05.601
9.780853271484375,2024-08-16 13:50:05.685
9.800628662109375,2024-08-16 13:50:05.721
9.91925048828125,2024-08-16 13:50:05.770
9.820404052734375,2024-08-16 13:50:05.894
9.93902587890625,2024-08-16 13:50:05.946
9.93902587890625,2024-08-16 13:50:05.990
9.761077880859375,2024-08-16 13:50:06.042
9.820404052734375,2024-08-16 13:50:06.105
9.97857666015625,2024-08-16 13:50:06.149
9.91925048828125,2024-08-16 13:50:06.229
9.840179443359375,2024-08-16 13:50:06.277
9.879730224609375,2024-08-16 13:50:06.332
9.879730224609375,2024-08-16 13:50:06.412
9.911834716796875,2024-08-16 13:50:06.470
9.859954833984375,2024-08-16 13:50:06.523
9.95880126953125,2024-08-16 13:50:06.584
9.899505615234375,2024-08-16 13:50:06.638
9.899505615234375,2024-08-16 13:50:06.708
10.03045654296875,2024-08-16 13:50:06.788
9.951385498046875,2024-08-16 13:50:06.849
9.840179443359375,2024-08-16 13:50:06.886
10.01812744140625,2024-08-16 13:50:06.984
9.93902587890625,2024-08-16 13:50:07.034
10.0650634765625,2024-08-16 13:50:07.085
9.93902587890625,2024-08-16 13:50:07.140
9.859954833984375,2024-08-16 13:50:07.196
9.99835205078125,2024-08-16 13:50:07.303
9.97857666015625,2024-08-16 13:50:07.356
9.95880126953125,2024-08-16 13:50:07.424
10.01812744140625,2024-08-16 13:50:07.477
9.99835205078125,2024-08-16 13:50:07.550
10.05023193359375,2024-08-16 13:50:07.634
10.03045654296875,2024-08-16 13:50:07.694
10.01812744140625,2024-08-16 13:50:07.774
10.05023193359375,2024-08-16 13:50:07.867
10.057647705078125,2024-08-16 13:50:07.936
9.99835205078125,2024-08-16 13:50:07.996
9.951385498046875,2024-08-16 13:50:08.065
10.01812744140625,2024-08-16 13:50:08.135
10.136749267578125,2024-08-16 13:50:08.205
10.01068115234375,2024-08-16 13:50:08.262
10.156524658203125,2024-08-16 13:50:08.319
9.99835205078125,2024-08-16 13:50:08.367
10.17626953125,2024-08-16 13:50:08.441
10.097198486328125,2024-08-16 13:50:08.485
10.057647705078125,2024-08-16 13:50:08.546
10.156524658203125,2024-08-16 13:50:08.593
10.116973876953125,2024-08-16 13:50:08.639
10.05023193359375,2024-08-16 13:50:08.685
10.097198486328125,2024-08-16 13:50:08.745
10.01068115234375,2024-08-16 13:50:08.808
10.08978271484375,2024-08-16 13:50:08.857
10.2083740234375,2024-08-16 13:50:08.908
10.188629150390625,2024-08-16 13:50:08.974
9.99835205078125,2024-08-16 13:50:09.032
10.149078369140625,2024-08-16 13:50:09.078
9.99090576171875,2024-08-16 13:50:09.144
10.17626953125,2024-08-16 13:50:09.189
10.168853759765625,2024-08-16 13:50:09.244
9.97857666015625,2024-08-16 13:50:09.286
10.136749267578125,2024-08-16 13:50:09.346
10.097198486328125,2024-08-16 13:50:09.405
10.2281494140625,2024-08-16 13:50:09.448
10.314666748046875,2024-08-16 13:50:09.511
10.136749267578125,2024-08-16 13:50:09.581
10.097198486328125,2024-08-16 13:50:09.635
10.109527587890625,2024-08-16 13:50:09.679
10.109527587890625,2024-08-16 13:50:09.750
10.168853759765625,2024-08-16 13:50:09.801
10.168853759765625,2024-08-16 13:50:09.852
10.196044921875,2024-08-16 13:50:09.917
10.196044921875,2024-08-16 13:50:09.964
10.2158203125,2024-08-16 13:50:10.049
10.188629150390625,2024-08-16 13:50:10.121
10.08978271484375,2024-08-16 13:50:10.168
10.2677001953125,2024-08-16 13:50:10.221
10.188629150390625,2024-08-16 13:50:10.266
10.2083740234375,2024-08-16 13:50:10.325
10.366546630859375,2024-08-16 13:50:10.370
10.2677001953125,2024-08-16 13:50:10.416
10.2677001953125,2024-08-16 13:50:10.477
10.077423095703125,2024-08-16 13:50:10.529
10.168853759765625,2024-08-16 13:50:10.622
10.149078369140625,2024-08-16 13:50:10.675
10.366546630859375,2024-08-16 13:50:10.719
10.2677001953125,2024-08-16 13:50:10.790
10.275115966796875,2024-08-16 13:50:10.828
10.275115966796875,2024-08-16 13:50:10.879
10.307220458984375,2024-08-16 13:50:10.929
10.38629150390625,2024-08-16 13:50:10.991
10.307220458984375,2024-08-16 13:50:11.059
10.2677001953125,2024-08-16 13:50:11.105
10.2874755859375,2024-08-16 13:50:11.167
10.307220458984375,2024-08-16 13:50:11.230
10.40606689453125,2024-08-16 13:50:11.282
10.366546630859375,2024-08-16 13:50:11.349
10.346771240234375,2024-08-16 13:50:11.410
10.42584228515625,2024-08-16 13:50:11.452
10.307220458984375,2024-08-16 13:50:11.500
10.433258056640625,2024-08-16 13:50:11.542
10.398681640625,2024-08-16 13:50:11.599
10.346771240234375,2024-08-16 13:50:11.659
10.319610595703125,2024-08-16 13:50:11.735
10.524658203125,2024-08-16 13:50:11.784
10.40606689453125,2024-08-16 13:50:11.826
10.465362548828125,2024-08-16 13:50:11.883
10.477752685546875,2024-08-16 13:50:11.930
10.40606689453125,2024-08-16 13:50:11.997
10.42584228515625,2024-08-16 13:50:12.043
10.326995849609375,2024-08-16 13:50:12.092
10.465362548828125,2024-08-16 13:50:12.155
10.366546630859375,2024-08-16 13:50:12.206
10.445587158203125,2024-08-16 13:50:12.289
10.366546630859375,2024-08-16 13:50:12.349
10.40606689453125,2024-08-16 13:50:12.410
10.504913330078125,2024-08-16 13:50:12.458
10.524658203125,2024-08-16 13:50:12.504
10.445587158203125,2024-08-16 13:50:12.548
10.418426513671875,2024-08-16 13:50:12.611
10.54443359375,2024-08-16 13:50:12.681
10.524658203125,2024-08-16 13:50:12.725
10.445587158203125,2024-08-16 13:50:12.773
10.49749755859375,2024-08-16 13:50:12.847
10.477752685546875,2024-08-16 13:50:12.924
10.623504638671875,2024-08-16 13:50:12.970
10.445587158203125,2024-08-16 13:50:13.031
10.465362548828125,2024-08-16 13:50:13.075
10.54443359375,2024-08-16 13:50:13.119
10.623504638671875,2024-08-16 13:50:13.161
10.49749755859375,2024-08-16 13:50:13.210
10.603729248046875,2024-08-16 13:50:13.254
10.583953857421875,2024-08-16 13:50:13.314
10.576568603515625,2024-08-16 13:50:13.374
10.485137939453125,2024-08-16 13:50:13.435
10.68280029296875,2024-08-16 13:50:13.476
10.596343994140625,2024-08-16 13:50:13.538
10.54443359375,2024-08-16 13:50:13.583
10.6160888671875,2024-08-16 13:50:13.648
10.603729248046875,2024-08-16 13:50:13.693
10.583953857421875,2024-08-16 13:50:13.743
10.583953857421875,2024-08-16 13:50:13.806
10.556793212890625,2024-08-16 13:50:13.850
10.695159912109375,2024-08-16 13:50:13.938
10.596343994140625,2024-08-16 13:50:13.983
10.583953857421875,2024-08-16 13:50:14.031
10.742095947265625,2024-08-16 13:50:14.090
10.702545166015625,2024-08-16 13:50:14.137
10.66302490234375,2024-08-16 13:50:14.184
10.66302490234375,2024-08-16 13:50:14.252
10.7618408203125,2024-08-16 13:50:14.292
10.675384521484375,2024-08-16 13:50:14.352
10.64324951171875,2024-08-16 13:50:14.397
10.742095947265625,2024-08-16 13:50:14.448
10.840911865234375,2024-08-16 13:50:14.507
10.6556396484375,2024-08-16 13:50:14.564
10.801361083984375,2024-08-16 13:50:14.610
10.6160888671875,2024-08-16 13:50:14.660
10.774200439453125,2024-08-16 13:50:14.706
10.695159912109375,2024-08-16 13:50:14.751
10.7618408203125,2024-08-16 13:50:14.797
10.793975830078125,2024-08-16 13:50:14.861
10.722320556640625,2024-08-16 13:50:14.906
10.6556396484375,2024-08-16 13:50:14.954
10.840911865234375,2024-08-16 13:50:15.034
10.840911865234375,2024-08-16 13:50:15.080
10.6556396484375,2024-08-16 13:50:15.138
10.675384521484375,2024-08-16 13:50:15.183
10.714935302734375,2024-08-16 13:50:15.227
10.75445556640625,2024-08-16 13:50:15.278
10.774200439453125,2024-08-16 13:50:15.322
10.821136474609375,2024-08-16 13:50:15.388
10.88043212890625,2024-08-16 13:50:15.445
10.7816162109375,2024-08-16 13:50:15.490
10.73468017578125,2024-08-16 13:50:15.535
10.813751220703125,2024-08-16 13:50:15.597
10.76678466796875,2024-08-16 13:50:15.665
10.83349609375,2024-08-16 13:50:15.723
10.853271484375,2024-08-16 13:50:15.788
10.83349609375,2024-08-16 13:50:15.836
10.793975830078125,2024-08-16 13:50:15.881
10.813751220703125,2024-08-16 13:50:15.915
10.853271484375,2024-08-16 13:50:15.981
10.873016357421875,2024-08-16 13:50:16.030
10.971832275390625,2024-08-16 13:50:16.077
10.83349609375,2024-08-16 13:50:16.149
11.0113525390625,2024-08-16 13:50:16.199
10.94464111328125,2024-08-16 13:50:16.264
10.91253662109375,2024-08-16 13:50:16.308
10.971832275390625,2024-08-16 13:50:16.352
10.774200439453125,2024-08-16 13:50:16.413
10.813751220703125,2024-08-16 13:50:16.455
10.971832275390625,2024-08-16 13:50:16.506
10.83349609375,2024-08-16 13:50:16.572
10.971832275390625,2024-08-16 13:50:16.618
10.919952392578125,2024-08-16 13:50:16.707
10.91253662109375,2024-08-16 13:50:16.754
10.853271484375,2024-08-16 13:50:16.818
10.971832275390625,2024-08-16 13:50:16.864
11.018768310546875,2024-08-16 13:50:16.913
11.0113525390625,2024-08-16 13:50:16.958
11.0311279296875,2024-08-16 13:50:17.027
11.050872802734375,2024-08-16 13:50:17.070
11.050872802734375,2024-08-16 13:50:17.140
10.991607666015625,2024-08-16 13:50:17.186
11.0311279296875,2024-08-16 13:50:17.247
11.04345703125,2024-08-16 13:50:17.312
11.04345703125,2024-08-16 13:50:17.369
11.050872802734375,2024-08-16 13:50:17.437
11.129913330078125,2024-08-16 13:50:17.484
10.991607666015625,2024-08-16 13:50:17.535
11.11016845703125,2024-08-16 13:50:17.578
11.11016845703125,2024-08-16 13:50:17.642
11.0113525390625,2024-08-16 13:50:17.702
10.96441650390625,2024-08-16 13:50:17.746
11.063201904296875,2024-08-16 13:50:17.822
11.142242431640625,2024-08-16 13:50:17.868
11.003936767578125,2024-08-16 13:50:17.918
11.149688720703125,2024-08-16 13:50:17.977
11.142242431640625,2024-08-16 13:50:18.043
11.070648193359375,2024-08-16 13:50:18.091
11.10272216796875,2024-08-16 13:50:18.125
11.10272216796875,2024-08-16 13:50:18.181
11.2015380859375,2024-08-16 13:50:18.230
